start,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,Dilution,PlateScale.Reference,CalReference,Cal.Set.002,ColCheck,Cal.Set.001,Dilution2,Set002.H4.OD12.dup,Set002.H3.OD18,Set002.H2.OD12,Set002.H1.OD6,Set002.G4.Cal160378,Set002.G3.QC170255,Set002.G2.YD12.dup,Set002.G1.YD6,Set002.F4.YD12,Set002.F3.YD18,Set002.F1.QC170255,Set002.E4.PD7.dup,Set002.E3.OD16,Set002.E2.OD10,Set002.E1.OD4,Set002.D4.PD6.dup,Set002.D3.YD16,Set002.D2.YD10,Set002.D1.YD4,Set002.C4.Cal160378,Set002.C3.Cal160378,Set002.C2.OD8,Set002.C1.OD2,Set002.B4.OD20,Set002.B3.OD14,Set002.B2.Cal160378,Set002.B1.Cal160378,Set002.A4.YD20,Set002.A3.YD14,Set002.A2.YD8,Set002.A1.YD2,Set001.H4.OD11.dup,Set001.H3.OD17,Set001.H2.OD11,Set001.H1.OD5,Set001.G4.Cal160378,Set001.G3.QC170255,Set001.G2.YD11.dup,Set001.G1.YD5,Set001.F4.YD11,Set001.F3.YD17,Set001.F1.QC170255,Set001.E4.PD7,Set001.E3.OD15,Set001.E2.OD9,Set001.E1.OD3,Set001.D4.PD6,Set001.D3.YD15,Set001.D2.YD9,Set001.D1.YD3,Set001.C4.Cal160378,Set001.C3.Cal160378,Set001.C2.OD7,Set001.C1.OD1,Set001.B4.OD19,Set001.B3.OD13,Set001.B2.Cal160378,Set001.B1.Cal160378,Set001.A4.YD19,Set001.A3.YD21,Set001.A2.YD7,Set001.A1.YD1
TNFRSF8.2605.49.2,2605-49_2,SL004180,Tumor necrosis factor receptor superfamily member 8,CD30,P28908,943,TNFRSF8,Human,RFU,Protein,40,568.2,568.2,0.83,PASS,0.813,0.4,7.74953426766926,7.66959375118833,7.90026304356897,7.5668151540109,9.30970371103028,9.01708677336272,7.86851392389546,7.72041528490633,7.90628934740607,8.01234519041983,9.03809592468451,7.58270652678079,7.95070169008901,7.62205181945638,7.55688918972687,7.71699089440494,8.35314682549808,7.77873424411784,7.92718535782637,9.15025502130218,9.14414836650889,7.39059890555246,7.74348803978919,8.12928301694497,7.98811658476014,9.21091481607392,9.10433665981474,7.78070379396761,7.71836162613835,8.53605290024021,7.63081315229913,7.82591279878497,7.67454539384587,7.79311555527435,8.28771237954945,9.22207035524718,9.00393948568806,8.0757465380609,7.67807190511264,8.08268130295035,7.86046625851717,9.0555535932956,7.58721495245253,7.61838550225861,7.81570350334807,7.82336724004624,7.67383905599044,7.73267622307331,8.02956331443266,7.81057163474115,9.12308675098106,9.21310421964191,7.81570350334807,8.01680828768655,7.58044701959866,7.91348784071516,9.14974711950468,9.15025502130218,8.06555077095502,7.77478705960117,8.08852325661663,8.17492568250068
CRLF1.CLCF1.2607.54.2,2607-54_2,SL004692,Cytokine receptor-like factor 1:Cardiotrophin-like cytokine factor 1 Complex,CLF-1/CLC Complex,O75462 Q9UBD9,"924,423,529",CRLF1 CLCF1,Human,RFU,Protein,40,321.4,321.4,1.532,FLAG,1.454,0.4,6.18586654531133,6.8592241619782,6.15380533607904,6.37503943134692,8.30241045042562,7.87835751033694,6.3037807481771,6.35755200461808,6.2364926183813,6.32912359629157,7.85735900975864,7.09064175191785,6.04220656012069,6.18784690943957,6.88264304936184,6.32373033752135,6.06824086131282,6.23266075679027,6.25927248703759,8.35093918154643,8.32822611878773,6.28540221886225,10.9617390726041,6.17392693199981,6.15785216914174,8.27798474729977,8.33226037817218,6.34518344718767,7.04984854945056,6.16992500144231,6.98527271425345,6.49185309632967,7.81570350334807,6.52669484554198,6.22881869049588,8.335836940378,7.85112436288675,6.34695688937888,6.22881869049588,6.32732808262995,6.36806987653208,7.84987419379562,7.01792190799726,6.25927248703759,6.18784690943957,6.0639343057541,6.2460279805281,6.14363830992204,6.15785216914174,5.99548451887751,8.31922050252387,8.32822611878773,5.95419631038687,6.11270013274936,6.34518344718767,6.4594316186373,8.3110671022556,8.33360262826828,6.06177619758669,6.28540221886225,5.98413359454098,6.28909670241999
CST3.2609.59.2,2609-59_2,SL001777,Cystatin-C,Cystatin C,P01034,1471,CST3,Human,RFU,Protein,0.005,1215.8,1215.8,1.064,PASS,1.046,5.00E-05,8.83636600871667,8.98156728190301,8.7901855632105,8.93132848489379,9.51135734069712,10.2588015567116,8.77082904603249,8.56033283421244,8.6242471458362,8.816023639828,10.4793760911617,8.20506011054465,8.87866404280189,8.4890451251148,8.83888875478618,8.55228483994351,8.81858217748086,8.54920708935568,8.77676200178623,10.2296600172399,10.2666694340719,8.57553924683453,9.03039125995948,8.93752095139832,8.81538329581354,10.2806547931989,10.2476902085593,8.57818396809009,8.51214785854752,8.95390541512611,8.38758656581935,8.73369327989434,8.80122333788621,8.70390357344466,9.23744899563932,10.2320611079846,10.2737955992143,8.69870466677034,8.78398041368379,8.61838550225861,8.70424950200186,10.2192895468488,8.30149619498255,8.68053534400517,8.90839262077375,8.8635668293235,8.55305325276641,8.95942242009367,8.93014594790882,8.60733031374961,10.2476902085593,10.2428168365369,8.55151601762801,8.80025280637239,8.90086680798075,9.24674059849314,10.2748440271637,10.2476902085593,8.7797193551434,8.4254257345907,9.18090370917938,8.99491908871511
TYRO3.2611.72.2,2611-72_2,SL004136,Tyrosine-protein kinase receptor TYRO3,Dtk,Q06418,7301,TYRO3,Human,RFU,Protein,40,452.8,452.8,1.153,PASS,1.101,0.4,7.37937836707126,7.2364926183813,7.40343816300828,7.39660478118186,8.66284636515948,8.50104099556592,7.32373033752135,9.6906964439777,7.30742852519225,7.60139939053183,8.50898318485542,7.37068740680722,7.31741261376487,9.22713456368307,7.14974711950468,7.30286736097287,7.19278595925112,7.81249822533356,7.65963918701565,8.83478704933734,8.82750149516938,7.11790278909403,7.27891401949994,7.68720069465189,7.36282052553426,8.82273014794452,8.78365308639007,7.44790974874208,7.43128865429159,7.53993424517179,7.38111029409905,7.38024459047818,7.45121111183233,7.38715571766298,7.45038647903429,8.82273014794452,8.49105137636412,7.8801957289431,7.41700858678878,7.86294724802092,7.40343816300828,8.48502423332337,7.26865895502767,9.01625115501275,7.34340782229781,7.61028665708102,7.33002051583608,7.61838550225861,7.42794133250948,7.48139582415413,8.85486838326024,8.85486838326024,7.19081236791614,7.45532722030456,7.65248649491816,7.36369674483899,8.81985974678364,8.79148851659858,7.30651744524982,7.6724253419715,7.44211412241923,9.04685116515398
EIF5.2612.5.2,2612-5_2,SL004759,Eukaryotic translation initiation factor 5,eIF-5,P55010,1983,EIF5,Human,RFU,Protein,40,1139,1139,1.205,PASS,1.191,0.4,8.38327228317575,8.75254790584714,8.33136485049545,8.30012372456901,10.1535520317081,9.61985314739117,8.3110671022556,7.74685018309805,8.32597997939444,8.66853047018635,9.65284497300198,8.51214785854752,8.24365004189697,8.14414836650889,8.22978016673333,10.6116703603498,8.51530560545172,8.20701432017753,8.1548181090521,10.1512702887902,10.2002856052243,8.97441458980553,8.22544846861074,7.952450058359,8.18437948621294,10.1558301715565,10.1455500930202,8.30742852519225,8.68544963843391,7.70942850136835,8.60696034451027,8.19377174339668,8.09064175191785,8.2240016741981,7.77280941016073,10.1535520317081,9.68982330042935,7.73199778664374,8.08746284125034,7.69488019279919,8.13903966768306,9.67789578412836,8.4797802640291,8.93722667397948,8.38543103719352,7.84799690655495,10.4784662880016,8.61360531806338,8.39574832817903,7.84799690655495,10.1175132400054,10.1409575503259,9.89390821507509,8.07521171134824,8.38758656581935,8.13082793414513,10.2010211737519,10.1947568544222,7.95594045128948,7.93840342367024,8.39317591434881,7.85299758761332
EFNA4.2614.28.2,2614-28_2,SL004140,Ephrin-A4,Ephrin-A4,P52798,1945,EFNA4,Human,RFU,Protein,40,817.3,817.3,0.654,PASS,0.677,0.4,7.95535930524299,8.01569380710515,8.07521171134824,8.14771372235215,9.42898820509071,9.5453506448223,7.80283944093511,7.80928581019891,7.78790255939143,8.0601554952546,9.5432251980507,7.76686014382955,8.41151098801207,8.07681559705083,8.28909670241999,8.09275714091985,8.13391281423904,7.80606622608903,8.38543103719352,9.67472192428853,9.70390357344466,7.92896244083598,8.62753388447279,8.37112320050964,7.96289600533726,9.50819093055715,9.68229237143083,7.91049283228871,8.07146236255662,8.04766925139131,7.75488750216347,7.94251450533924,8.10695545712283,8.07253459972295,8.19819945543749,9.70908381255034,9.59058704991503,7.72451385311995,8.08587075533461,7.88508622529017,7.91767043436176,9.51904647493452,7.67807190511264,7.93899143877554,8.27565894469885,7.98242322677588,7.92184093707449,8.27844945822048,8.12670447284319,8.04548665635946,9.67472192428853,9.68334556167657,7.84109254469343,8.12825215227739,8.1568415245884,8.46515822966425,9.58477463757344,9.55631444898191,7.88752527074159,8.0948694327187,8.14465824283188,8.18437948621294
EFNA5.2615.60.2,2615-60_2,SL004141,Ephrin-A5,Ephrin-A5,P52803,1946,EFNA5,Human,RFU,Protein,40,1624.4,1624.4,0.875,PASS,0.859,0.4,9.31061278165953,9.37937836707126,9.34296357439873,9.56262403909987,10.5376066914953,10.4114050593773,9.28355142317431,9.25479243019288,9.2252074369435,9.27844945822048,10.463626543523,9.24102977444675,9.53585855861657,9.24531501039208,9.32395545963164,9.26115467261557,9.30332412685951,9.24269776790801,9.80687179595802,10.6569610814742,10.7066686821797,9.30924896081662,9.95084746839872,9.66817586897014,9.32597997939444,10.665691217037,10.7452541419573,9.43567026093655,9.27984269352035,9.75221336786514,9.28053880694321,9.25550073314839,9.37482214163481,9.38499954473004,9.5730790854813,10.60760772843,10.4132047892526,9.41679752760606,9.34850686501508,9.29691620687929,9.23720996075502,10.3978885081308,9.15228484230658,9.21577565302028,9.74281466986289,9.37721053038855,9.21261797257263,9.50640676607445,9.49525544453835,9.60232770601389,10.6615999762777,10.665691217037,9.3454052467178,9.50382573799575,9.83447104998422,9.64655871015455,10.6772791913122,10.711839019959,9.01625115501275,9.55401319361019,9.51609396341718,9.7797193551434
ERBB2.2616.23.18,2616-23_18,SL000009,Receptor tyrosine-protein kinase erbB-2,ERBB2,P04626,2064,ERBB2,Human,RFU,Protein,40,295.8,295.8,1.073,PASS,1.06,0.4,6.68229237143083,6.71149490665009,6.59395128394841,7.12825215227739,8.17392693199981,7.76155123244448,7.31469652565629,8.25077213159993,7.35931031689044,7.07788386443832,7.75888943272096,6.9692426044345,6.76818432477693,6.95652136333312,6.9413411054853,6.79311555527435,7.11478344724985,7.12515513132229,7.22496636500027,8.25974326369078,8.20847824221171,6.876516946565,6.94368695159709,6.99661471481536,6.78004757606187,8.29645740737124,8.18090370917938,6.63081315229913,6.78267065867701,7.10956950937069,7.08533966935737,7.08321336824898,6.70321146739115,7.03782146543497,6.67948009950545,8.20847824221171,7.75622271284729,7.09064175191785,6.94836723158468,7.00674683244058,6.98413359454098,7.82972273508606,6.95652136333312,6.7839804136838,6.80219321694183,7.57440430902258,6.76553474636298,6.74550626586916,6.88874324889826,7.16289479937478,8.23026066466979,8.19031854794182,7.08321336824898,7.06285565520599,6.71973105674985,6.70043971814109,8.21529030565123,8.18437948621294,7.18784690943957,6.71561885907482,7.20945336562895,6.96231765494231
ERBB3.2617.56.35,2617-56_35,SL002519,Receptor tyrosine-protein kinase erbB-3,ERBB3,P21860,2065,ERBB3,Human,RFU,Protein,1,260.3,260.3,0.905,PASS,0.933,0.01,6.68088692071969,6.15583017155653,6.5438051759644,6.5438051759644,8.12463831417871,7.84172158112846,6.63517394667492,6.37677657188298,6.71561885907482,6.57742882803575,7.75822321472672,6.44128427192704,6.14974711950468,6.17192735435346,6.04220656012069,6.45450493755737,6.37330019660839,6.53138146051631,6.42794133250948,8.06931549454008,8.02403150151675,6.49984588708321,6.39746072605472,6.20945336562895,6.55612281784117,7.96520709119934,7.92777796208234,6.68088692071969,6.63807383718072,6.66391384211598,6.43295940727611,6.46923479366766,6.42122329922514,6.2667865406949,6.14771372235215,8.22207035524718,7.82972273508606,6.64961545906341,6.16791986555194,6.71561885907482,6.49185309632967,7.66817586897014,6.51884982870769,6.83289001416474,6.44294349584873,6.27612440527424,6.52199295640167,5.99774402605963,6.27612440527424,6.56224242422107,8.12928301694497,8.02403150151675,6.25738784269265,6.2667865406949,6.33449676839042,5.99548451887751,7.94368695159709,7.92955431573285,6.41447383643093,6.62935662007961,6.17192735435346,5.94719858426206
ERBB4.2618.10.2,2618-10_2,SL003803,Receptor tyrosine-protein kinase erbB-4,ERBB4,Q15303,2066,ERBB4,Human,RFU,Protein,40,79.9,79.9,1.055,PASS,1.013,0.4,4.73335434061383,4.83794324189103,4.72246602447109,5.07895134139482,6.55918586578773,6.09803208296053,4.87282875953489,4.88752527074159,4.91647664443772,4.90689059560852,6.12515513132229,4.86294724802092,4.73335434061383,4.84297883178833,4.877744249949,4.99548451887751,4.81249822533356,4.877744249949,5.00898878322726,6.32012359804061,6.31469652565629,4.8972404255748,4.90207357931074,4.95419631038687,4.96809075204526,6.31469652565629,6.33091687811462,4.8923910259134,4.85299758761332,4.86294724802092,4.90207357931074,4.85299758761332,4.88264304936184,4.85299758761332,5.04439411935845,6.32012359804061,6.12722055048807,4.97727992349992,5.01346225980656,5.04439411935845,5.48864353985378,6.08321336824898,4.99095486039699,4.77082904603249,4.94485844580754,4.91647664443772,5.05311133645956,4.75488750216347,4.91647664443772,4.76553474636298,6.34872815423108,6.31831684133498,4.85299758761332,4.84297883178833,4.84799690655495,4.877744249949,6.33628338786443,6.3019533951261,4.85299758761332,4.95419631038687,4.80219321694183,5.25171909260596
TACSTD2.2619.72.2,2619-72_2,SL001890,Tumor-associated calcium signal transducer 2,GA733-1 protein,P09758,4070,TACSTD2,Human,RFU,Protein,40,216.6,216.6,0.861,PASS,0.832,0.4,5.81506301719287,5.87528859822269,5.78659636189081,5.77610398807316,7.75888943272096,7.08533966935737,5.71699089440494,6.68790052248075,5.66959375118833,5.61765111942733,7.13134253912326,5.73063995591679,5.65535182861255,5.71973105674985,5.71699089440494,5.71973105674985,5.94953493301701,5.73335434061383,6.05528243550119,7.75288236627309,7.77346892790519,5.86046625851717,5.64961545906341,5.93781516880342,5.75488750216347,7.72587745912023,7.7714894695006,5.97498811199193,5.77610398807316,6.7045953476324,5.70321146739115,7.03782146543497,6.04875931191986,7.10223819393074,5.68369645430652,7.73944309777245,7.10328780841202,5.80992886572143,5.73335434061383,5.76553474636298,5.67807190511264,7.10223819393074,5.81249822533356,9.00253376108996,5.84046323386954,5.80477637795583,5.73876783680019,5.762880292917,5.8923910259134,5.61176256006487,7.77082904603249,7.76088624278491,6.09381367340273,5.65535182861255,5.72519581722666,5.73876783680019,7.75555526197214,7.75888943272096,5.66391384211598,9.77264448360543,5.5909612413426,5.762880292917
IL6ST.2620.4.2,2620-4_2,SL003872,Interleukin-6 receptor subunit beta,"gp130, soluble",P40189,3572,IL6ST,Human,RFU,Protein,1,3222.1,3222.1,0.692,PASS,0.664,0.01,10.0309429597906,9.9940705277412,10.1486036862743,10.3504972470841,11.4237462291148,11.4839668896406,9.76520320665317,10.5664346462833,9.78070379396761,10.2671378035399,11.5002443665888,10.1042055950823,10.3477320853512,9.93796225500846,9.68369645430652,10.1817734388088,9.92570278135133,9.99915442312268,10.1057775865655,11.659594592637,11.6549939729637,9.81634370528486,9.96852280446902,10.4252159032994,10.1789137846696,11.4710654961154,11.6537855543941,9.92866641230495,10.1426176554466,10.018617484425,10.2149261879424,9.90734136737938,10.0149968192946,10.0982953244613,10.3622726181026,11.6960546894374,11.4545049375574,10.0631253934588,10.140318539357,10.1520312708074,10.2156543314846,11.4267888945956,10.0605608415577,9.9464676986692,10.242697767908,10.1651582453839,10.0571794706738,10.0226452277088,9.89739170697177,10.0838781740489,11.6537855543941,11.6608872703026,10.0126245388651,10.1716772121698,10.2466218532739,9.94909715572921,11.5974473721249,11.6150778316292,10.1610058779149,10.4358785773099,10.0043609361144,10.3182038438772
HMOX2.2622.18.1,2622-18_1,SL004751,Heme oxygenase 2,HO-2,P30519,3163,HMOX2,Human,RFU,Protein,40,186.1,186.1,0.903,PASS,0.933,0.4,6.08746284125034,5.98185265328974,6.20945336562895,6.15987133677839,7.63517394667492,7.27426166125705,6.49984588708321,6.26115467261557,6.467605550083,6.48220292629596,7.22110372536788,6.21140163741847,6.1168637576909,6.04439411935845,5.83794324189103,6.0574502721839,6.65535182861255,6.23266075679027,6.31288295528436,7.53993424517179,7.52199295640167,5.98413359454098,6.12722055048807,6.39574832817903,6.17990909001493,7.58871463558226,7.4846215270986,6.16188768237689,6.08533966935737,6.10223819393074,6.47248777146274,6.86046625851717,6.04220656012069,6.74011804283313,6.80348537559595,7.63517394667492,7.26209484537018,6.56071495447448,6.19377174339668,6.62351574149055,6.27984269352035,7.27146302790437,6.36981542428391,6.11478344724985,6.07895134139482,6.33628338786443,6.17592374206376,6.04657836662033,6.39746072605472,6.24792751344359,7.59395128394841,7.53993424517179,6.36632221424582,6.51884982870769,6.08533966935737,6.11270013274936,7.51884982870769,7.52042224852645,6.67666233485797,6.07253459972295,6.45450493755737,6.40599235967584
Human.virus.2623.54.4,2623-54_4,SL004697,Protein E7_HPV16,HPV E7 Type 16,P03129,1489079,Human-virus,Human papillomavirus type 16,RFU,Protein,40,777,777,4.517,FLAG,4.455,0.4,8.15025502130218,8.05799172275918,8.03342300153745,8.4254257345907,9.60177078840771,9.12515513132229,8.40811740799184,8.22013644739608,8.42919748847991,8.39660478118186,9.24792751344359,9.4023725783222,8.22013644739608,8.32327998788732,8.75755668893945,8.07734982962161,8.4178525148859,8.4254257345907,8.52786792735825,9.60843965255159,9.58327085107544,8.16892278185294,8.21091481607392,8.35755200461808,8.37330019660839,9.62589145113266,9.59507095419544,7.94661390541276,8.30879406721648,8.80186999636449,9.44687652156844,8.38629363515099,7.97326686099329,8.48099210369791,8.02070220379104,9.65624607958081,9.13057056280543,8.80799883862303,8.58683978796183,8.80219321694183,8.62314990022045,9.15557722248235,9.46393301087224,8.43920755494128,8.0503928599799,8.47208155013361,8.10956950937069,8.16239132875691,8.21723071622067,8.97813841506996,9.60177078840771,9.55975946398264,8.46474993900329,8.55113145277411,8.16892278185294,8.00618579994629,9.56319627221674,9.62479545586024,8.7007864781574,8.24697805961472,8.44997398581035,8.93693233652239
Human.virus.2624.31.2,2624-31_2,SL004698,Protein E7_HPV18,HPV E7 Type18,P06788,1489089,Human-virus,Human papillomavirus type 18,RFU,Protein,40,1426.3,1426.3,1.137,PASS,1.088,0.4,8.13493964349298,8.36194377373524,8.38154295118458,8.27798474729977,10.4421141224192,10.1348113297969,8.38240787629496,8.21771541135067,8.39403389536778,8.37677657188298,10.1315997727944,8.14006285569821,8.47289387844386,8.25597274199961,8.15177765473205,8.33136485049545,8.43462822763673,8.30924896081662,8.28863540903768,10.4780617468028,10.4896472934884,8.44003860049473,8.59395128394841,8.40258575823259,8.52042224852645,10.5216985789055,10.4685222259844,8.65570959551851,8.51648798090998,8.16691625156997,8.13134253912326,8.50858711208948,8.33940465790782,8.61249994573944,8.66853047018635,10.5110607847933,10.0571794706738,8.48260630810786,8.17342729734862,8.43837603039902,8.34518344718767,10.1116573462631,7.92065059456398,8.22544846861074,8.39059890555246,7.99604972751976,8.10171310018849,8.4241662888181,8.36588496767757,8.53683000504806,10.4054606081528,10.4815976420241,8.14516793901839,8.36062764619295,8.30924896081662,8.4148966042115,10.4597389783035,10.4780617468028,8.41235813720898,8.48220292629595,8.33226037817218,8.3491706308611
HSP90AA1.HSP90AB1.2625.53.4,2625-53_4,SL017612,Heat shock protein HSP 90-alpha/beta,HSP 90a/b,P07900 P08238,,HSP90AA1 HSP90AB1,Human,RFU,Protein,1,3402,3402,0.789,PASS,0.765,0.01,9.0757465380609,9.18834157601082,8.9646296667206,8.64457735701838,11.7584730825288,10.8617072865859,8.88874324889826,8.73504824129086,8.88569637333939,9.01820017881323,10.8131398508905,9.58270652678079,9.68457331268207,8.70286528981519,9.27705487614873,9.24031432933371,9.01066796290185,9.21091481607392,8.78004757606187,11.7321674256634,11.720030446499,9.20725841036353,8.89056829030659,9.08401109845503,9.37221210918907,11.7418882727353,11.6732207265589,9.25573675687748,9.21140163741847,8.65320336203398,9.19672506078603,9.02956331443266,8.99746178111285,8.91258999085263,8.59768014371589,11.7527987584355,10.8584473082408,8.73301532168596,9.38305623000562,8.65212792773827,9.05256805080415,10.7765152818128,9.48542682717024,9.30172481316556,9.28794319229146,9.22376040067285,9.2472154816577,9.12489674589295,8.99378756313484,8.93457547254568,11.7489475507237,11.7269418802467,9.45018024716475,8.8376279331714,8.85704791648716,9.09407768567191,11.7321674256634,11.6956198021607,9.07253459972295,9.11296071164303,9.79344074293286,8.83920378809694
IL1RAP.2630.12.2,2630-12_2,SL004588,Interleukin-1 Receptor accessory protein,IL-1 R AcP,Q9NPH3,3556,IL1RAP,Human,RFU,Protein,1,16397.1,16397.1,0.908,PASS,0.867,0.01,12.8336412222218,12.0463737338632,12.8460975798877,12.6377569454121,13.9179314442816,13.385633254869,12.2085696880356,12.7780771295354,12.2673719312653,12.3910018667329,13.3794731355923,12.2610371079298,12.7081786123874,11.8736363565081,11.8461563594365,12.1868570671772,12.4134957111768,12.6296753621797,12.2498837907901,14.0083410772396,14.0011530611262,12.2210432894907,11.8989414273528,12.7791447887952,12.2345480230729,13.9665595249194,14.0369462779513,12.0835125687701,12.9225844027137,12.298578133067,12.1475547424363,11.9161407129622,12.7257283774734,12.027284011201,12.9331004749314,13.9766894140701,13.3740613698151,12.349530043224,12.8333052038108,12.3603533017646,14.086028383856,13.4090593964279,12.200009670309,12.0620798766861,13.109014419439,12.1786026108787,12.1066937912037,12.4505926814274,12.3169885619201,12.0512089409148,14.0011530611262,14.0227145730448,11.944821851009,12.1988133421073,12.1844104822499,12.3431579496872,14.0097324111691,13.9932126203599,12.3480918562268,12.1043366598147,12.0730034530099,12.2785365748559
IL10RB.2631.50.2,2631-50_2,SL004147,Interleukin-10 receptor subunit beta,IL-10 Rb,Q08334,3588,IL10RB,Human,RFU,Protein,40,721.8,721.8,0.929,PASS,0.887,0.4,8.19524915780218,8.1006623390052,8.13750352374993,8.25597274199961,9.49545533300987,9.30924896081662,7.88325423134128,8.11217883372259,7.88691589584725,8.2807707701306,9.28771237954945,8.04384754043891,8.3571120915057,7.97670731184688,7.98811658476014,8.21091481607392,8.4110872267986,8.29094040240368,8.58421090130802,9.55055441321936,9.55093913189921,8.12049709844425,8.31876874268273,8.57856138994729,8.25408377931942,9.48562808197156,9.47998230800967,8.24269776790801,8.19524915780218,8.32732808262995,8.15835722604901,8.22448410023199,8.17841587438304,8.17692111164436,8.16339809435316,9.52786792735825,9.319672120947,8.1873520732005,7.94778302625542,8.29047969825131,8.06824086131282,9.31628153174622,7.95011842950258,8.31605520889049,8.10118781525974,8.15279185163912,8.07841770164733,8.3169602873649,8.79441586635011,8.14159627838382,9.49545533300987,9.53915881110803,8.03452387533439,8.26772305162742,8.00506308001346,8.55765515472542,9.48038631110413,9.41806341979686,8.31605520889049,8.53760669149529,8.25550073314839,8.12979817318714
IL12RB1.2632.5.2,2632-5_2,SL004148,Interleukin-12 receptor subunit beta-1,IL-12 Rb1,P42701,3594,IL12RB1,Human,RFU,Protein,40,347,347,1.041,PASS,1.057,0.4,6.49345520092618,6.60880924267552,6.62205181945638,6.79960542245267,8.53683000504806,8.22833771198138,6.93781516880342,6.84046323386954,6.88264304936184,7.02014657311178,8.23983716874035,7.1405741777099,6.87282875953489,6.51412226017071,6.53605290024021,11.1587990058502,7.13442632022093,7.46352437327118,6.99435343685886,8.42248531567029,8.44997398581035,6.62058641045188,7,6.67807190511264,6.78920757534734,8.43879185257826,8.41531924814038,6.85549144310187,6.59245703726808,6.6724253419715,7.25550073314839,6.82145511910246,6.8073549220576,6.83415498140132,7.14771372235215,8.43796008833447,8.24079133216196,7.1168637576909,6.69488019279919,7.14159627838382,7.40854204229686,8.27379559921426,7.19869058566892,6.89481776330794,6.82781902461732,6.87159726561385,11.1360298493856,6.68790052248075,6.97269265400426,6.82654848729092,8.43879185257826,8.48944659862258,6.96347412397489,7.18388345903223,6.80477637795583,6.92955431573285,8.45285896471381,8.43629511983936,7.07574653806091,7.22689381357139,6.96347412397489,6.83289001416474
IL13RA1.2633.52.2,2633-52_2,SL004149,Interleukin-13 receptor subunit alpha-1,IL-13 Ra1,P78552,3597,IL13RA1,Human,RFU,Protein,40,1707.4,1707.4,0.96,PASS,0.953,0.4,9.34207466799914,9.03287224946323,9.33226037817218,9.44770316249688,10.5961897561444,10.791732689408,8.73843008775478,9.20896588630656,8.7488637145357,8.86232740051799,10.8862300412867,8.72451385311995,9.33136485049545,9.35424938194524,9.44045394382303,9.10223819393074,8.87067295482459,9.51372759595244,9.2943910020895,10.7375853690464,10.7865963618908,9.08347932733184,9.3671963100259,9.60862445944877,9.23744899563932,10.6653359171852,10.8059050581236,9.04821438460804,9.36894291440495,8.99717948093762,8.86758763491283,9.03011533090807,9.42563553536776,9.1184220243132,9.62369862734246,10.7159619902551,10.8877537199845,9.16415270776461,9.3533674042067,9.20236874277526,9.148222340387,10.8494051009478,8.58383495471543,9.15658875278909,9.5018371849023,9.28632672709055,8.9469062744564,9.28586454703185,9.27844945822048,9.52218917470063,10.7234903021434,10.7751164044356,8.92510932390122,9.27542615808425,9.60659028037053,9.25077213159993,10.7375853690464,10.8458820343841,8.97928227641106,9.58101222824091,9.20896588630656,9.35645197022176
IL2RG.2634.2.2,2634-2_2,SL003307,Cytokine receptor common subunit gamma,IL-2 sRg,P31785,3561,IL2RG,Human,RFU,Protein,40,1267.6,1267.6,0.786,PASS,0.768,0.4,8.15532422905059,9.04930403348226,8.12567176339259,7.97956810009519,10.2754261580842,8.79798569056491,8.13545278418517,8.03452387533439,8.02292258905563,7.82908844400489,8.75288236627309,8.85860271245712,8.30286736097287,7.81121411751324,8.43629511983936,8.38758656581935,8.27937843123448,8.41911748212248,8.09539702279256,10.3108399598414,10.3078838494949,8.84862294042934,7.96289600533726,8.08533966935737,8.38629363515099,10.3182038438772,10.2969162068793,8.4254257345907,8.62497817956904,7.88874324889826,8.30970371103028,8.08214904135387,7.90207357931074,8.0666274090952,7.69557630622205,10.2978333684111,8.78757612086964,7.84737060090548,8.23409889783732,7.7983097824546,8.4178525148859,8.7632123668144,8.70666868217975,8.87467403163581,8.16289479937478,7.84987419379562,8.39016895620018,8.70770423315678,8.42794133250948,7.84549005094437,10.3267665260307,10.2917462808339,9.59002558073461,7.87835751033694,8.27798474729977,8.07681559705083,10.3319246204326,10.3078838494949,7.96116025813664,8.14465824283188,8.47248777146274,7.9915218460757
LAYN.2635.61.2,2635-61_2,SL004646,Layilin,Layilin,Q6UX15,143903,LAYN,Human,RFU,Protein,40,935.8,935.8,0.827,PASS,0.831,0.4,8.64637869954344,8.3671963100259,8.71664800788143,8.33360262826828,9.87282875953488,11.2625647020885,8.29278174922785,8.28955784835356,8.28771237954945,8.3671963100259,11.2211037253679,8.21237478756727,8.4068427546553,8.35138098067433,8.18784690943957,8.10747864662662,8.51727569320958,8.14159627838382,8.39188798534714,9.85564716602727,9.87005641847295,8.34961297182452,8.72553667843106,8.84768378771685,8.47937609116166,9.89587817867424,9.86170728658586,8.36325870170799,8.2588015567116,8.42038134119664,8.26209484537018,8.39446269461032,8.29416121869475,8.39959836912012,8.92154344350897,9.87005641847295,11.2996659441302,8.44584255388934,7.95826269732954,8.43045255166553,8.23840473932508,11.2815243930168,8.05256805080415,8.35138098067433,8.44790974874208,8.13903966768306,8.03342300153745,8.52512925120397,8.30286736097287,8.07734982962161,9.83841607579734,9.87252098459166,8.29140095948369,8.61765111942733,8.59581691855585,8.51806297565252,9.84987419379562,9.87190523765919,8.39059890555246,8.45368218587218,8.40641761982361,8.52042224852645
